product_id,product_name,manufacturer,category,ingredients,active_amount,dosage,cautions,contraindications,age_restriction,pregnancy_safe,interactions,dur_tags,storage,price_range,source,source_date,reliability,status,created_at,updated_at,updated_by,recommend_flag
SUP-0062,마그센샤(120캡슐),PHARMACELL,미네랄,산화마그네슘;비타민B6,마그네슘 400mg,"1일 1회, 2캡슐",마그네슘 고함량;설사 가능,신장질환,,안전,항생제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0063,아임비타,종근당건강,비타민,비타민B군;비타민C;니코틴산아미드;판토텐산;타우린,비타민B+C 복합,"1일 1회, 1병",피로회복 드링크,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,단종,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0064,키드큐홍삼젤리(40포),일동제약(주),면역,홍삼농축액;비타민C;아연,홍삼 100mg,1일 1포,어린이 면역 홍삼 젤리,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0065,키드큐비타젤리(20포),일동제약,비타민,비타민C;비타민D;아연;구연산,비타민C 100mg,1일 1~2포,어린이용 비타 젤리,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0066,마그센샤(60캡슐),PHARMACELL,미네랄,산화마그네슘;비타민B6,마그네슘 400mg,"1일 1회, 2캡슐",마그네슘 고함량;설사 가능,신장질환,,안전,항생제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0067,꽁삐앙스마이크로바이옴핏(120캡슐),PHARMACELL,프로바이오틱스,5세대 유산균 혼합;프리바이오틱스;포스트바이오틱스,200억 CFU,"1일 1회, 1캡슐",5세대 유산균,,,안전,항생제(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0068,도펠악티브비타민D3 5000IU(90캡슐),PHARMACELL,비타민,콜레칼시페롤(비타민D3),비타민D3,"1일 1회, 1캡슐",과량 시 고칼슘혈증 위험,고칼슘혈증;신장결석,,주의,칼슘제;디곡신;이뇨제,용량초과주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0069,지지투마이크로바이옴(90캡슐),(주)파마셀,프로바이오틱스,5세대 유산균 혼합;프리바이오틱스;포스트바이오틱스,200억 CFU,"1일 1회, 1캡슐",5세대 유산균,,,안전,항생제(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0070,*태반콜라겐이엑스Ⅱ(1병_30g)파랑,비타민하우스,기타,돼지태반추출물;콜라겐펩타이드;히알루론산;엘라스틴,콜라겐펩타이드 1000mg,"1일 1회, 1병",피부 건강;돼지 유래,돼지 성분 알레르기,,금기,,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0071,락토톡(생유산균+피부),경남제약,프로바이오틱스,유산균;히알루론산;콜라겐펩타이드,100억 CFU,"1일 1회, 1포",장+피부 건강 복합,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0072,비타민D1000IU(90C),다나음,비타민,콜레칼시페롤(비타민D3),비타민D3,"1일 1회, 1캡슐",과량 시 고칼슘혈증 위험,고칼슘혈증;신장결석,,주의,칼슘제;디곡신;이뇨제,용량초과주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0073,비타민D5000IU(90캡셀),다나음,비타민,콜레칼시페롤(비타민D3),비타민D3,"1일 1회, 1캡슐",과량 시 고칼슘혈증 위험,고칼슘혈증;신장결석,,주의,칼슘제;디곡신;이뇨제,용량초과주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0074,키드큐키즈플러스(20포),일동제약(주),비타민,종합비타민;칼슘;철분;아연;DHA,어린이 종합영양,1일 1~2포,어린이 종합 영양 젤리,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0075,키드큐비타젤리(1포),일동제약,비타민,비타민C;비타민D;아연;구연산,비타민C 100mg,1일 1~2포,어린이용 비타 젤리,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0076,키드큐키즈플러스(1포),일동제약(주),비타민,종합비타민;칼슘;철분;아연;DHA,어린이 종합영양,1일 1~2포,어린이 종합 영양 젤리,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0077,(2개월분)MSM관절플러스,비타민하우스,뼈·관절,MSM;글루코사민;비타민D3;칼슘,MSM 1500mg,"1일 2회, 2정",관절+뼈 건강,갑각류 알레르기,,미확인,와파린;항응고제,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0078,내간애플러스(60캡슐),초당약품,기타,밀크시슬(실리마린);비타민B군,실리마린 130mg,"1일 1~2회, 1캡슐",간 건강 보조,담도 폐쇄,,주의,면역억제제,간독성주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0079,해피라민큐(60캡슐),PHIL INTER PHARMA USA,기타,밀크시슬;UDCA;비타민B군;타우린,실리마린 130mg,"1일 2회, 1캡슐, 식후",간 건강+피로회복,담도 폐쇄,,주의,면역억제제,간독성주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0080,글루타치온 아르기닌6000,비타민하우스,기타,L-아르기닌;글루타치온;비타민C;아연,L-아르기닌 6000mg,"1일 1회, 1포",자양강장;항산화,저혈압 주의,,금기,혈압약;질산염제제,임부금기;병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0081,태반콜라겐 이엑스 1병,비타민하우스,기타,돼지태반추출물;콜라겐펩타이드;히알루론산;엘라스틴,콜라겐펩타이드 1000mg,"1일 1회, 1병",피부 건강;돼지 유래,돼지 성분 알레르기,,금기,,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0082,조이녹스코랄칼슘(90정),Pharmatech Inc,미네랄,산호칼슘;비타민D3;마그네슘,칼슘 500mg,"1일 1회, 2~3정",산호유래 천연 칼슘,고칼슘혈증,,안전,철분제;갑상선약,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0083,해피라민큐(120캡슐),PHARMACELL,기타,밀크시슬;UDCA;비타민B군;타우린,실리마린 130mg,"1일 2회, 1캡슐, 식후",간 건강+피로회복,담도 폐쇄,,주의,면역억제제,간독성주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0084,조이녹스코랄칼슘(180정),Pharmatech Inc,미네랄,산호칼슘;비타민D3;마그네슘,칼슘 500mg,"1일 1회, 2~3정",산호유래 천연 칼슘,고칼슘혈증,,안전,철분제;갑상선약,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0085,눈건강루테인미니,아워팜,비타민,루테인;지아잔틴;비타민A,루테인 20mg,"1일 1회, 1캡슐",흡연자 주의(베타카로틴 포함 시),,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0086,속편한버퍼드비타민C,그린스토어,비타민,아스코르브산칼슘(에스터-C),비타민C 500mg,"1일 1회, 1정",위장 자극 적은 중성 비타민C,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0087,내간애플러스(120캡슐),초당약품,기타,밀크시슬(실리마린);비타민B군,실리마린 130mg,"1일 1~2회, 1캡슐",간 건강 보조,담도 폐쇄,,주의,면역억제제,간독성주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0088,헤파엘골드(60캡슐),코오롱제약(주),기타,밀크시슬(실리마린);UDCA;비타민B군,실리마린 130mg,"1일 1회, 2캡슐, 식후",간 건강 복합제,담도 폐쇄,,주의,면역억제제;경구피임약,간독성주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0089,오큐바이트프리저비전정(120정),바슈롬싸우스아시아인크(영업소),비타민,루테인;지아잔틴;비타민C;비타민E;아연;구리,"루테인 10mg, 비타민C 500mg, 아연 80mg","1일 2회, 1정",AREDS2 포뮬러,,,주의,항생제(아연),중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0090,메가맨파워(120캡슐),(주)파미스코리아,기타,쏘팔메토추출물;아연;셀레늄;비타민D;옥타코사놀,쏘팔메토 320mg,"1일 1~2회, 1캡슐",남성 전립선 건강,,,해당없음,항응고제;호르몬제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0091,인사에스(60정),PHARMACELL,피로,홍경천추출물;인삼추출물;비타민B군,홍경천추출물 200mg,"1일 1~2회, 1정",피로회복;스트레스 관리,자가면역질환,,금기,면역억제제;항우울제,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0092,인사에스(120정),PHARMACELL,피로,홍경천추출물;인삼추출물;비타민B군,홍경천추출물 200mg,"1일 1~2회, 1정",피로회복;스트레스 관리,자가면역질환,,금기,면역억제제;항우울제,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0093,퓨어알티지오메가3 1300(180캡슐),PHARMACELL,오메가,EPA;DHA;비타민E,"EPA 600mg, DHA 400mg","1일 1회, 1~2캡슐, 식후",수술 전 복용 중단;어유 알레르기 주의,어류 알레르기,,주의,와파린;아스피린;항응고제,병용금기;중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0094,아이타민1포,네이쳐스팜,비타민,비타민A;비타민B군;비타민C;비타민D;철분;아연,어린이 종합 비타민,1일 1포,어린이용 종합 비타민 액상,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0095,비타블로썸루테인(90캡슐),콜마비앤에이치(주),비타민,루테인;지아잔틴;비타민A,루테인 20mg,"1일 1회, 1캡슐",흡연자 주의(베타카로틴 포함 시),,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0096,퓨어알티지오메가3 1300(90캡슐),PHARMACELL,오메가,EPA;DHA;비타민E,"EPA 600mg, DHA 400mg","1일 1회, 1~2캡슐, 식후",수술 전 복용 중단;어유 알레르기 주의,어류 알레르기,,주의,와파린;아스피린;항응고제,병용금기;중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0097,메가콘600정(45정),경보제약,기타,레시틴(포스파티딜콜린),레시틴 1200mg,"1일 1회, 1정",간 건강·혈행 개선;대두 유래,대두 알레르기,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0098,PURE코엔자임Q10(60캡슐),(주)웰리스온,기타,코엔자임Q10;비타민E,CoQ10 100mg,"1일 1회, 1캡슐, 식후",지용성;식사와 함께,,,주의,와파린;스타틴;혈압약,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0099,마이타민업(60포),네이처스팜,비타민,비타민B군;비타민C;니코틴산아미드,비타민B+C 복합,1일 1포,피로회복 비타민 액상,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0100,마이타민하이(1포),네이처스팜,비타민,비타민B군;비타민C;니코틴산아미드,비타민B+C 복합,1일 1포,피로회복 비타민 액상,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0101,비타블로썸루테인(180캡슐),콜마비앤에이치(주),비타민,루테인;지아잔틴;비타민A,루테인 20mg,"1일 1회, 1캡슐",흡연자 주의(베타카로틴 포함 시),,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0102,비오틴골드(30정),초당약품,비타민,비오틴;아연;판토텐산,비오틴 5000μg,"1일 1회, 1정",모발·피부·손톱;갑상선 검사 영향 가능,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0103,PURE코엔자임Q10(120캡슐),PHIL INTER PHARMA USA,기타,코엔자임Q10;비타민E,CoQ10 100mg,"1일 1회, 1캡슐, 식후",지용성;식사와 함께,,,주의,와파린;스타틴;혈압약,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0104,메가맨파워(60캡슐),(주)파미스코리아,기타,쏘팔메토추출물;아연;셀레늄;비타민D;옥타코사놀,쏘팔메토 320mg,"1일 1~2회, 1캡슐",남성 전립선 건강,,,해당없음,항응고제;호르몬제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0105,관절Q엠에스엠골드(90정),(주)제이엘파미스,뼈·관절,MSM;글루코사민;상어연골,MSM 2000mg,"1일 1~2회, 2정",혈액희석 효과 가능,갑각류 알레르기,,미확인,와파린;항응고제,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0106,마이타민(5포),네이처스팜,비타민,비타민B군;비타민C;니코틴산아미드,비타민B+C 복합,1일 1포,피로회복 비타민 액상,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0107,마이타민(1포),네이처스팜,비타민,비타민B군;비타민C;니코틴산아미드,비타민B+C 복합,1일 1포,피로회복 비타민 액상,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0108,마이타민키(60포),네이처스팜,비타민,비타민B군;비타민C;니코틴산아미드,비타민B+C 복합,1일 1포,피로회복 비타민 액상,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0109,오큐테인3(120캡슐),국제약품(주),비타민,"루테인;지아잔틴;오메가3(EPA,DHA);비타민E","루테인 10mg, EPA+DHA 500mg","1일 2회, 1캡슐",눈+오메가3 복합,어류 알레르기,,주의,와파린;항응고제,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0110,비오틴골드(90정),초당약품,비타민,비오틴;아연;판토텐산,비오틴 5000μg,"1일 1회, 1정",모발·피부·손톱;갑상선 검사 영향 가능,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0111,아임비타(1개),종근당건강,비타민,비타민B군;비타민C;니코틴산아미드;판토텐산;타우린,비타민B+C 복합,"1일 1회, 1병",피로회복 드링크,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0112,락토핏골드(50포),종근당건강,프로바이오틱스,락토바실러스 애시도필러스;비피도박테리움 롱검;프락토올리고당,50억 CFU,"1일 1회, 1포",실온 보관 가능,,,안전,항생제(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0113,락토핏팜(60포),종근당건강,프로바이오틱스,4종 유산균;프락토올리고당;아연,100억 CFU,"1일 1회, 1포",약국 전용,,,안전,항생제(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0114,포스트글루텐컷,비타민하우스,프로바이오틱스,유산균 혼합;글루텐분해효소(DPP-IV),50억 CFU,"1일 1회, 1캡슐",글루텐 민감성 보조,셀리악병 대체 불가,,미확인,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0115,빅콘에프600정(90정),아프로젠,기타,레시틴;비타민E,레시틴 1200mg,"1일 1회, 1정",혈중 콜레스테롤 관리,대두 알레르기,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0116,브레이닝캡슐(60캡슐),종근당,기타,포스파티딜세린;오메가3;비타민E,PS 100mg,"1일 1~2회, 1캡슐",기억력 개선 보조,,,미확인,항응고제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0117,속편한 중성비타민,그린스토어,비타민,아스코르브산칼슘,비타민C 500mg,1일 1~2정,중성 타입,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0118,비피러스블로썸all(30포),(주)비피도,프로바이오틱스,비피도박테리움;락토바실러스;프락토올리고당,100억 CFU,"1일 1회, 1포",,,,안전,항생제(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0119,아연 비타민하우스,비타민하우스(주),미네랄,글루콘산아연,아연 25mg,"1일 1회, 1정",공복 시 속쓰림,,,안전,항생제;철분제,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0120,브레인G(120C),미등록제조사,기타,포스파티딜세린;DHA;은행잎추출물;비타민E,"PS 100mg, DHA 200mg","1일 2회, 1캡슐",기억력·인지기능 복합,어류 알레르기,,미확인,항응고제;와파린,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0121,비타민D5000(90캡슐),케이세라퓨틱,비타민,콜레칼시페롤(비타민D3),비타민D3,"1일 1회, 1캡슐",과량 시 고칼슘혈증 위험,고칼슘혈증;신장결석,,주의,칼슘제;디곡신;이뇨제,용량초과주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0122,프로신프로폴리스캡슐(10캡슐),한솔신약(주),면역,프로폴리스추출물;비타민C,프로폴리스 500mg,"1일 1~2회, 1캡슐",벌꿀 알레르기 주의,벌꿀·벌독 알레르기,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0123,MBP&티엔콘드로이친1350,(주)팜크로스,뼈·관절,MBP;콘드로이친;NAG;비타민D,"콘드로이친 1350mg, MBP 40mg","1일 1회, 3정",뼈밀도+관절 복합,우유 알레르기,,미확인,와파린,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0124,레모나구미비타민복숭아맛(43g),(주)에스디푸드,비타민,아스코르브산;비타민B2,비타민C 500mg,"1일 1~2회, 1포",,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0125,유한루테인지아잔틴플러스60C,유한양행,비타민,루테인;지아잔틴;비타민A,루테인 20mg,"1일 1회, 1캡슐",흡연자 주의(베타카로틴 포함 시),,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0126,리버킹(120캡슐),대웅생명과학,기타,밀크시슬(실리마린);아티초크;비타민B군,실리마린 130mg,"1일 2회, 1캡슐",간 건강 복합제,담도 폐쇄,,주의,면역억제제,간독성주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0127,KPN비타민D5000(90C),케이피엔,비타민,콜레칼시페롤(비타민D3),비타민D3,"1일 1회, 1캡슐",과량 시 고칼슘혈증 위험,고칼슘혈증;신장결석,,주의,칼슘제;디곡신;이뇨제,용량초과주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0128,멜라맥스(30정),엘리스랩,기타,멜라토닌,멜라토닌 3mg,"1일 1회, 1정, 취침 전",수면 보조;장기 복용 시 상담,자가면역질환;우울증,,금기,항우울제;혈압약;면역억제제;수면제,임부금기;병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
